timestamp_sec,left_pupil_mm,right_pupil_mm,left_gaze_x,left_gaze_y,left_gaze_z,right_gaze_x,right_gaze_y,right_gaze_z,combined_gaze_x,combined_gaze_y,combined_gaze_z,origin_x,origin_y,origin_z
34.2251,6.2200,6.1749,0.6275,-0.1000,0.7722,0.4778,-0.0926,0.8736,0.5571,-0.1056,0.8237,0.6672,-0.3654,-0.1574
34.2362,6.2382,6.1605,0.6288,-0.0991,0.7713,0.4792,-0.0918,0.8729,0.5584,-0.1048,0.8229,0.6672,-0.3655,-0.1574
34.2474,6.2383,6.1498,0.6293,-0.0992,0.7708,0.4798,-0.0918,0.8725,0.5590,-0.1048,0.8225,0.6673,-0.3655,-0.1573
34.2585,6.2375,6.1373,0.6300,-0.0992,0.7703,0.4807,-0.0918,0.8721,0.5598,-0.1048,0.8220,0.6673,-0.3656,-0.1573
34.2698,6.2403,6.1223,0.6309,-0.0990,0.7695,0.4820,-0.0917,0.8714,0.5609,-0.1047,0.8212,0.6673,-0.3656,-0.1573
34.2810,6.2452,6.1192,0.6314,-0.0992,0.7691,0.4827,-0.0919,0.8709,0.5615,-0.1049,0.8208,0.6674,-0.3656,-0.1572
34.2919,6.2500,6.1230,0.6320,-0.0990,0.7687,0.4835,-0.0917,0.8706,0.5622,-0.1047,0.8204,0.6674,-0.3657,-0.1572
34.3032,6.2659,6.1265,0.6326,-0.0988,0.7682,0.4843,-0.0916,0.8701,0.5629,-0.1045,0.8199,0.6674,-0.3657,-0.1572
34.3146,6.2760,6.1241,0.6333,-0.0984,0.7676,0.4855,-0.0912,0.8695,0.5638,-0.1041,0.8193,0.6675,-0.3657,-0.1571
34.3256,6.2728,6.1268,0.6339,-0.0981,0.7671,0.4864,-0.0910,0.8690,0.5646,-0.1038,0.8188,0.6675,-0.3658,-0.1571
34.3367,6.2709,6.1288,0.6344,-0.0980,0.7668,0.4872,-0.0908,0.8686,0.5652,-0.1037,0.8184,0.6675,-0.3658,-0.1571
34.3479,6.2715,6.1290,0.6348,-0.0977,0.7664,0.4882,-0.0906,0.8680,0.5659,-0.1034,0.8179,0.6675,-0.3658,-0.1571
34.3587,6.2750,6.1243,0.6353,-0.0975,0.7661,0.4889,-0.0904,0.8677,0.5665,-0.1032,0.8176,0.6676,-0.3658,-0.1570
34.3700,6.2775,6.1180,0.6357,-0.0973,0.7658,0.4897,-0.0902,0.8672,0.5671,-0.1029,0.8172,0.6676,-0.3658,-0.1571
34.3813,6.2766,6.1167,0.6359,-0.0970,0.7657,0.4900,-0.0899,0.8671,0.5674,-0.1026,0.8170,0.6676,-0.3658,-0.1570
34.3923,6.2754,6.1191,0.6361,-0.0969,0.7655,0.4905,-0.0898,0.8668,0.5677,-0.1025,0.8168,0.6677,-0.3658,-0.1570
34.4036,6.2780,6.1280,0.6365,-0.0964,0.7653,0.4913,-0.0893,0.8664,0.5683,-0.1020,0.8165,0.6676,-0.3658,-0.1570
34.4146,6.2806,6.1330,0.6363,-0.0963,0.7654,0.4914,-0.0893,0.8664,0.5682,-0.1019,0.8165,0.6677,-0.3659,-0.1569
34.4257,6.2827,6.1309,0.6361,-0.0964,0.7656,0.4913,-0.0894,0.8664,0.5681,-0.1020,0.8166,0.6677,-0.3659,-0.1569
34.4368,6.2537,6.1076,0.6362,-0.0962,0.7655,0.4918,-0.0892,0.8661,0.5684,-0.1018,0.8164,0.6677,-0.3659,-0.1569
34.4480,6.2374,6.0900,0.6362,-0.0959,0.7656,0.4920,-0.0890,0.8660,0.5684,-0.1015,0.8164,0.6677,-0.3660,-0.1568
34.4589,6.2246,6.0763,0.6362,-0.0951,0.7656,0.4922,-0.0881,0.8660,0.5686,-0.1007,0.8164,0.6677,-0.3660,-0.1568
34.4702,6.2002,6.0582,0.6366,-0.0934,0.7655,0.4932,-0.0864,0.8656,0.5693,-0.0989,0.8162,0.6676,-0.3660,-0.1568
34.4814,6.1827,6.0533,0.6365,-0.0927,0.7657,0.4937,-0.0857,0.8654,0.5694,-0.0982,0.8162,0.6677,-0.3661,-0.1568
34.4923,6.1690,6.0150,0.6366,-0.0894,0.7660,0.4968,-0.0826,0.8639,0.5709,-0.0948,0.8155,0.6677,-0.3661,-0.1567
34.5039,6.1851,5.9578,0.6359,-0.0880,0.7667,0.5007,-0.0814,0.8618,0.5723,-0.0932,0.8147,0.6676,-0.3661,-0.1567
34.5146,6.1930,6.4985,0.6422,-0.0829,0.7620,0.5022,-0.0760,0.8614,0.5765,-0.0883,0.8123,0.6677,-0.3662,-0.1567
34.5258,6.2107,6.9526,0.6490,-0.0784,0.7568,0.5045,-0.0713,0.8604,0.5814,-0.0840,0.8093,0.6677,-0.3662,-0.1567
34.5372,6.2277,6.4840,0.6605,-0.0734,0.7472,0.5121,-0.0662,0.8564,0.5913,-0.0793,0.8025,0.6677,-0.3662,-0.1567
34.5480,6.2262,6.5168,0.6705,-0.0809,0.7375,0.5188,-0.0737,0.8517,0.6000,-0.0871,0.7953,0.6677,-0.3663,-0.1567
34.5591,6.2403,6.5402,0.6743,-0.0805,0.7340,0.5181,-0.0731,0.8522,0.6018,-0.0870,0.7939,0.6677,-0.3663,-0.1567
34.5704,6.2818,6.2484,0.6855,-0.1000,0.7212,0.5255,-0.0930,0.8457,0.6115,-0.1071,0.7840,0.6677,-0.3663,-0.1567
34.5816,6.2967,6.3025,0.6855,-0.1160,0.7187,0.5222,-0.1093,0.8458,0.6099,-0.1235,0.7828,0.6678,-0.3663,-0.1567
34.5929,6.3300,6.3788,0.6849,-0.1414,0.7148,0.5166,-0.1351,0.8455,0.6070,-0.1496,0.7805,0.6678,-0.3663,-0.1567
34.6040,6.3497,6.3960,0.6890,-0.1499,0.7091,0.5192,-0.1438,0.8424,0.6105,-0.1584,0.7761,0.6678,-0.3663,-0.1567
34.6151,6.3640,6.3957,0.6936,-0.1573,0.7030,0.5237,-0.1515,0.8383,0.6151,-0.1660,0.7708,0.6679,-0.3663,-0.1568
34.6261,6.3894,6.3423,0.6989,-0.1681,0.6952,0.5293,-0.1628,0.8327,0.6205,-0.1771,0.7639,0.6679,-0.3664,-0.1568
34.6372,6.4316,6.3087,0.6992,-0.1769,0.6927,0.5303,-0.1719,0.8302,0.6212,-0.1860,0.7613,0.6679,-0.3664,-0.1568
34.6483,6.4651,6.2835,0.6934,-0.1935,0.6941,0.5267,-0.1889,0.8288,0.6161,-0.2027,0.7611,0.6680,-0.3664,-0.1568
34.6597,6.5376,6.2891,0.6862,-0.2314,0.6896,0.5249,-0.2281,0.8200,0.6110,-0.2409,0.7541,0.6680,-0.3664,-0.1569
34.6705,6.5786,6.3110,0.6857,-0.2336,0.6894,0.5276,-0.2305,0.8176,0.6119,-0.2430,0.7527,0.6680,-0.3664,-0.1570
34.6817,6.6080,6.3258,0.6778,-0.2558,0.6893,0.5264,-0.2533,0.8117,0.6068,-0.2649,0.7494,0.6680,-0.3664,-0.1570
34.6931,6.6828,6.3750,0.6696,-0.2954,0.6815,0.5303,-0.2943,0.7951,0.6038,-0.3043,0.7368,0.6681,-0.3664,-0.1570
34.7041,6.6992,6.4048,0.6595,-0.3185,0.6809,0.5257,-0.3178,0.7891,0.5960,-0.3271,0.7333,0.6681,-0.3664,-0.1571
34.7152,6.7464,6.4622,0.6373,-0.3793,0.6708,0.5192,-0.3798,0.7656,0.5807,-0.3871,0.7162,0.6681,-0.3664,-0.1572
34.7265,6.7747,6.5426,0.6216,-0.4122,0.6661,0.5073,-0.4129,0.7564,0.5666,-0.4197,0.7091,0.6681,-0.3664,-0.1572
34.7374,6.8052,6.6060,0.6194,-0.4160,0.6658,0.5079,-0.4168,0.7539,0.5656,-0.4234,0.7077,0.6682,-0.3664,-0.1573
34.7488,6.8550,6.7486,0.5951,-0.4661,0.6546,0.4876,-0.4671,0.7376,0.5430,-0.4730,0.6938,0.6682,-0.3664,-0.1573
34.7598,6.8720,6.8263,0.5876,-0.4796,0.6517,0.4804,-0.4805,0.7337,0.5356,-0.4863,0.6904,0.6682,-0.3664,-0.1574
34.7709,6.9026,6.8823,0.5799,-0.4998,0.6434,0.4729,-0.5010,0.7248,0.5279,-0.5066,0.6817,0.6682,-0.3664,-0.1574
34.7821,6.9591,6.9726,0.5715,-0.5373,0.6202,0.4674,-0.5396,0.7003,0.5207,-0.5443,0.6577,0.6682,-0.3664,-0.1575
34.7931,6.9842,7.0410,0.5672,-0.5498,0.6131,0.4630,-0.5524,0.6932,0.5164,-0.5569,0.6506,0.6682,-0.3664,-0.1575
34.8045,7.0026,7.0933,0.5609,-0.5599,0.6099,0.4564,-0.5623,0.6896,0.5099,-0.5668,0.6471,0.6681,-0.3664,-0.1575
34.8153,7.0219,7.0961,0.5593,-0.5664,0.6053,0.4539,-0.5691,0.6856,0.5079,-0.5735,0.6428,0.6681,-0.3664,-0.1575
34.8269,7.0262,7.0730,0.5614,-0.5651,0.6045,0.4560,-0.5679,0.6852,0.5100,-0.5723,0.6422,0.6681,-0.3664,-0.1575
34.8376,7.0217,7.0506,0.5659,-0.5589,0.6061,0.4603,-0.5618,0.6874,0.5144,-0.5661,0.6441,0.6681,-0.3664,-0.1575
34.8489,7.0233,7.0141,0.5651,-0.5602,0.6057,0.4586,-0.5631,0.6875,0.5131,-0.5675,0.6439,0.6681,-0.3664,-0.1575
34.8604,7.0280,6.9907,0.5660,-0.5598,0.6052,0.4589,-0.5627,0.6876,0.5138,-0.5671,0.6437,0.6681,-0.3664,-0.1575
34.8711,7.0167,6.9730,0.5661,-0.5592,0.6058,0.4584,-0.5621,0.6884,0.5136,-0.5666,0.6444,0.6680,-0.3664,-0.1575
34.8823,7.0159,6.9465,0.5666,-0.5597,0.6047,0.4582,-0.5628,0.6880,0.5138,-0.5672,0.6437,0.6680,-0.3664,-0.1574
34.8935,7.0229,6.9446,0.5669,-0.5603,0.6039,0.4579,-0.5633,0.6877,0.5138,-0.5678,0.6431,0.6680,-0.3664,-0.1574
34.9045,7.0133,6.9481,0.5668,-0.5629,0.6016,0.4569,-0.5661,0.6861,0.5132,-0.5706,0.6411,0.6680,-0.3665,-0.1574
34.9156,7.0112,6.9479,0.5672,-0.5630,0.6012,0.4566,-0.5662,0.6862,0.5133,-0.5707,0.6409,0.6680,-0.3665,-0.1574
34.9270,7.0120,6.9476,0.5676,-0.5627,0.6010,0.4564,-0.5660,0.6866,0.5134,-0.5705,0.6411,0.6680,-0.3666,-0.1573
34.9381,7.0113,6.9291,0.5681,-0.5623,0.6009,0.4565,-0.5656,0.6868,0.5137,-0.5701,0.6411,0.6680,-0.3666,-0.1573
34.9494,6.9977,6.9115,0.5694,-0.5608,0.6011,0.4572,-0.5642,0.6875,0.5148,-0.5687,0.6415,0.6680,-0.3666,-0.1573
34.9602,6.9896,6.9243,0.5694,-0.5608,0.6010,0.4570,-0.5642,0.6877,0.5147,-0.5688,0.6416,0.6680,-0.3666,-0.1573
34.9714,6.9976,6.9389,0.5701,-0.5602,0.6010,0.4572,-0.5636,0.6880,0.5151,-0.5682,0.6417,0.6680,-0.3666,-0.1573
34.9824,7.0141,6.9416,0.5708,-0.5595,0.6009,0.4576,-0.5629,0.6882,0.5157,-0.5676,0.6418,0.6680,-0.3667,-0.1573
34.9939,7.0286,6.9419,0.5711,-0.5593,0.6008,0.4578,-0.5627,0.6883,0.5160,-0.5673,0.6418,0.6681,-0.3667,-0.1573
35.0051,7.0270,6.9519,0.5719,-0.5583,0.6010,0.4584,-0.5618,0.6887,0.5167,-0.5664,0.6421,0.6680,-0.3667,-0.1572
35.0159,7.0133,6.9396,0.5727,-0.5570,0.6015,0.4590,-0.5605,0.6893,0.5174,-0.5651,0.6426,0.6681,-0.3667,-0.1572
35.0270,7.0039,6.9533,0.5730,-0.5567,0.6015,0.4592,-0.5601,0.6895,0.5176,-0.5648,0.6427,0.6681,-0.3667,-0.1572
35.0383,6.9927,6.9644,0.5728,-0.5562,0.6021,0.4589,-0.5596,0.6901,0.5174,-0.5643,0.6433,0.6681,-0.3667,-0.1573
35.0494,6.9994,7.0088,0.5748,-0.5549,0.6014,0.4607,-0.5584,0.6898,0.5193,-0.5631,0.6428,0.6681,-0.3667,-0.1573
35.0604,7.0120,6.8992,0.5795,-0.5462,0.6049,0.4644,-0.5497,0.6944,0.5235,-0.5545,0.6468,0.6681,-0.3667,-0.1573
35.0717,7.0230,6.8052,0.5771,-0.5507,0.6030,0.4619,-0.5542,0.6924,0.5211,-0.5590,0.6449,0.6681,-0.3666,-0.1572
35.0827,6.8611,6.5690,0.6373,-0.4570,0.6205,0.5158,-0.4612,0.7219,0.5789,-0.4668,0.6686,0.6681,-0.3666,-0.1572
35.0940,6.6817,6.4459,0.6426,-0.4482,0.6214,0.5196,-0.4526,0.7247,0.5836,-0.4582,0.6704,0.6681,-0.3666,-0.1572
35.1054,6.4260,6.2416,0.7034,-0.2603,0.6614,0.5699,-0.2603,0.7794,0.6409,-0.2697,0.7187,0.6681,-0.3666,-0.1572
35.1162,6.3525,6.1849,0.6940,-0.3137,0.6480,0.5599,-0.3155,0.7661,0.6309,-0.3239,0.7050,0.6681,-0.3666,-0.1572
35.1273,6.3249,6.1506,0.7108,-0.2495,0.6576,0.5741,-0.2494,0.7799,0.6470,-0.2592,0.7171,0.6681,-0.3666,-0.1572
35.1386,6.3288,6.1595,0.7283,-0.1546,0.6676,0.5861,-0.1511,0.7960,0.6628,-0.1630,0.7309,0.6680,-0.3666,-0.1572
35.1496,6.3395,6.1638,0.7286,-0.1362,0.6713,0.5839,-0.1319,0.8010,0.6621,-0.1443,0.7354,0.6680,-0.3666,-0.1572
35.1607,6.3501,6.1661,0.7325,-0.1026,0.6730,0.5864,-0.0970,0.8042,0.6656,-0.1101,0.7381,0.6680,-0.3666,-0.1572
35.1721,6.3601,6.1778,0.7317,-0.0832,0.6766,0.5826,-0.0768,0.8091,0.6636,-0.0905,0.7426,0.6680,-0.3666,-0.1572
35.1828,6.3615,6.1804,0.7286,-0.0976,0.6779,0.5784,-0.0915,0.8106,0.6599,-0.1051,0.7440,0.6680,-0.3666,-0.1572
35.1941,6.3628,6.1828,0.7293,-0.0828,0.6791,0.5784,-0.0762,0.8122,0.6604,-0.0900,0.7455,0.6679,-0.3665,-0.1572
35.2054,6.3709,6.1855,0.7270,-0.0906,0.6806,0.5750,-0.0843,0.8138,0.6575,-0.0981,0.7471,0.6679,-0.3665,-0.1572
35.2165,6.3769,6.1999,0.7251,-0.1041,0.6807,0.5728,-0.0981,0.8138,0.6553,-0.1118,0.7470,0.6679,-0.3665,-0.1572
35.2276,6.3858,6.2118,0.7243,-0.1067,0.6812,0.5718,-0.1008,0.8142,0.6544,-0.1144,0.7474,0.6679,-0.3664,-0.1572
35.2387,6.3964,6.2266,0.7226,-0.1111,0.6822,0.5704,-0.1054,0.8146,0.6528,-0.1189,0.7481,0.6678,-0.3664,-0.1572
35.2497,6.3984,6.2330,0.7219,-0.1139,0.6825,0.5698,-0.1084,0.8146,0.6521,-0.1218,0.7483,0.6678,-0.3664,-0.1573
35.2615,6.4033,6.2367,0.7214,-0.1143,0.6830,0.5696,-0.1087,0.8147,0.6517,-0.1221,0.7486,0.6678,-0.3664,-0.1573
35.2727,6.4090,6.2433,0.7207,-0.1145,0.6838,0.5693,-0.1088,0.8149,0.6511,-0.1222,0.7490,0.6678,-0.3664,-0.1573
35.2833,6.4106,6.2452,0.7204,-0.1143,0.6841,0.5693,-0.1085,0.8150,0.6510,-0.1220,0.7492,0.6678,-0.3663,-0.1573
35.2943,6.4144,6.2464,0.7202,-0.1138,0.6844,0.5692,-0.1080,0.8150,0.6508,-0.1214,0.7494,0.6678,-0.3663,-0.1574
35.3061,6.4198,6.2427,0.7199,-0.1123,0.6849,0.5694,-0.1064,0.8151,0.6508,-0.1198,0.7497,0.6678,-0.3663,-0.1574
35.3168,6.4220,6.2422,0.7201,-0.1114,0.6848,0.5699,-0.1056,0.8149,0.6511,-0.1190,0.7496,0.6678,-0.3663,-0.1575
35.3277,6.4232,6.2420,0.7200,-0.1105,0.6851,0.5700,-0.1048,0.8149,0.6511,-0.1181,0.7498,0.6678,-0.3663,-0.1575
35.3392,6.4292,6.2557,0.7200,-0.1088,0.6854,0.5704,-0.1030,0.8149,0.6513,-0.1163,0.7498,0.6677,-0.3662,-0.1576
35.3507,6.4335,6.2596,0.7201,-0.1078,0.6854,0.5708,-0.1020,0.8148,0.6515,-0.1153,0.7498,0.6677,-0.3662,-0.1576
35.3612,6.4317,6.2658,0.7200,-0.1068,0.6857,0.5710,-0.1010,0.8147,0.6516,-0.1143,0.7499,0.6677,-0.3662,-0.1577
35.3736,6.4295,6.2680,0.7200,-0.1060,0.6858,0.5713,-0.1001,0.8146,0.6517,-0.1134,0.7500,0.6677,-0.3662,-0.1578
35.3833,6.4272,6.2618,0.7200,-0.1052,0.6859,0.5715,-0.0993,0.8146,0.6518,-0.1126,0.7500,0.6677,-0.3661,-0.1578
35.3945,6.4058,6.2478,0.7196,-0.1040,0.6865,0.5713,-0.0980,0.8148,0.6515,-0.1113,0.7504,0.6677,-0.3661,-0.1579
35.4062,6.3923,6.2405,0.7177,-0.1038,0.6886,0.5693,-0.0978,0.8163,0.6495,-0.1111,0.7522,0.6676,-0.3661,-0.1579
35.4170,6.3818,6.2280,0.7151,-0.1043,0.6912,0.5660,-0.0982,0.8185,0.6465,-0.1116,0.7547,0.6676,-0.3661,-0.1580
35.4279,6.3790,6.2028,0.7139,-0.1041,0.6924,0.5643,-0.0979,0.8197,0.6451,-0.1113,0.7560,0.6676,-0.3660,-0.1580
35.4395,6.3722,6.1905,0.7114,-0.1050,0.6949,0.5614,-0.0989,0.8216,0.6423,-0.1123,0.7582,0.6676,-0.3660,-0.1581
35.4504,6.3670,6.1767,0.7096,-0.1056,0.6967,0.5593,-0.0994,0.8230,0.6403,-0.1128,0.7598,0.6676,-0.3660,-0.1581
35.4615,6.3533,6.1596,0.7061,-0.1063,0.7001,0.5553,-0.1000,0.8256,0.6365,-0.1135,0.7629,0.6676,-0.3660,-0.1581
35.4730,6.3497,6.1552,0.7040,-0.1071,0.7021,0.5530,-0.1008,0.8270,0.6343,-0.1143,0.7646,0.6675,-0.3660,-0.1582
35.4835,6.3478,6.1406,0.7040,-0.1069,0.7021,0.5532,-0.1006,0.8269,0.6344,-0.1140,0.7646,0.6676,-0.3660,-0.1582
35.4946,6.3408,6.1230,0.7006,-0.1074,0.7054,0.5497,-0.1011,0.8292,0.6309,-0.1145,0.7674,0.6676,-0.3660,-0.1581
35.5065,6.3387,6.1186,0.6998,-0.1071,0.7063,0.5488,-0.1007,0.8298,0.6300,-0.1141,0.7682,0.6676,-0.3659,-0.1581
35.5173,6.3263,6.1034,0.6955,-0.1085,0.7103,0.5443,-0.1020,0.8327,0.6255,-0.1154,0.7716,0.6676,-0.3659,-0.1581
35.5282,6.3257,6.0894,0.6939,-0.1089,0.7118,0.5426,-0.1024,0.8337,0.6238,-0.1158,0.7729,0.6676,-0.3659,-0.1580
35.5396,6.3260,6.0778,0.6930,-0.1093,0.7126,0.5418,-0.1028,0.8342,0.6230,-0.1162,0.7736,0.6676,-0.3659,-0.1580
35.5506,6.3032,6.0592,0.6894,-0.1107,0.7159,0.5380,-0.1042,0.8365,0.6192,-0.1176,0.7764,0.6676,-0.3660,-0.1580
35.5618,6.2976,6.0530,0.6878,-0.1116,0.7173,0.5363,-0.1051,0.8375,0.6175,-0.1185,0.7776,0.6676,-0.3660,-0.1579
35.5736,6.2927,6.0535,0.6863,-0.1125,0.7186,0.5347,-0.1059,0.8384,0.6159,-0.1193,0.7787,0.6677,-0.3660,-0.1579
35.5840,6.2858,6.0513,0.6836,-0.1135,0.7210,0.5319,-0.1069,0.8400,0.6132,-0.1203,0.7807,0.6677,-0.3661,-0.1578
35.5950,6.2802,6.0486,0.6828,-0.1141,0.7216,0.5314,-0.1075,0.8403,0.6125,-0.1209,0.7812,0.6677,-0.3661,-0.1578
35.6068,6.2755,6.0350,0.6819,-0.1146,0.7224,0.5305,-0.1081,0.8408,0.6116,-0.1214,0.7818,0.6678,-0.3662,-0.1577
35.6175,6.2651,6.0147,0.6797,-0.1156,0.7243,0.5284,-0.1090,0.8420,0.6094,-0.1223,0.7834,0.6678,-0.3663,-0.1577
35.6285,6.2614,6.0086,0.6790,-0.1162,0.7249,0.5277,-0.1097,0.8423,0.6086,-0.1230,0.7839,0.6679,-0.3663,-0.1576
35.6401,6.2590,6.0086,0.6780,-0.1169,0.7258,0.5267,-0.1103,0.8429,0.6076,-0.1236,0.7846,0.6679,-0.3664,-0.1576
35.6509,6.2547,6.0099,0.6762,-0.1179,0.7272,0.5250,-0.1113,0.8438,0.6058,-0.1246,0.7858,0.6679,-0.3665,-0.1575
35.6622,6.2460,6.0095,0.6751,-0.1186,0.7281,0.5239,-0.1119,0.8444,0.6047,-0.1253,0.7865,0.6680,-0.3665,-0.1575
35.6733,6.2388,6.0135,0.6742,-0.1193,0.7289,0.5228,-0.1127,0.8449,0.6037,-0.1260,0.7872,0.6680,-0.3666,-0.1575
35.6845,6.2314,6.0130,0.6724,-0.1201,0.7304,0.5210,-0.1134,0.8460,0.6019,-0.1268,0.7885,0.6680,-0.3667,-0.1574
35.6953,6.2265,6.0102,0.6717,-0.1206,0.7309,0.5203,-0.1139,0.8464,0.6011,-0.1273,0.7890,0.6680,-0.3668,-0.1574
35.7067,6.2245,5.9989,0.6702,-0.1213,0.7322,0.5187,-0.1146,0.8472,0.5996,-0.1279,0.7900,0.6681,-0.3668,-0.1573
35.7179,6.2256,6.0065,0.6696,-0.1216,0.7327,0.5181,-0.1149,0.8476,0.5989,-0.1282,0.7905,0.6681,-0.3669,-0.1572
35.7288,6.2259,6.0137,0.6691,-0.1216,0.7331,0.5176,-0.1149,0.8479,0.5984,-0.1282,0.7909,0.6681,-0.3669,-0.1572
35.7402,6.2234,6.0106,0.6684,-0.1219,0.7337,0.5169,-0.1152,0.8483,0.5977,-0.1285,0.7913,0.6682,-0.3669,-0.1572
35.7511,6.2206,6.0111,0.6677,-0.1222,0.7343,0.5161,-0.1155,0.8487,0.5970,-0.1288,0.7918,0.6682,-0.3670,-0.1571
35.7624,6.2212,6.0106,0.6671,-0.1227,0.7348,0.5154,-0.1160,0.8491,0.5963,-0.1293,0.7923,0.6682,-0.3670,-0.1571
35.7737,6.2240,6.0085,0.6659,-0.1232,0.7358,0.5141,-0.1165,0.8498,0.5951,-0.1298,0.7931,0.6682,-0.3670,-0.1570
35.7845,6.2260,6.0148,0.6653,-0.1236,0.7362,0.5134,-0.1169,0.8502,0.5944,-0.1302,0.7936,0.6682,-0.3671,-0.1570
35.7961,6.2296,6.0199,0.6649,-0.1240,0.7366,0.5128,-0.1173,0.8504,0.5939,-0.1306,0.7939,0.6682,-0.3671,-0.1569
35.8068,6.2314,6.0259,0.6639,-0.1245,0.7374,0.5116,-0.1177,0.8511,0.5927,-0.1311,0.7947,0.6681,-0.3671,-0.1569
35.8180,6.2305,6.0251,0.6634,-0.1247,0.7378,0.5110,-0.1180,0.8514,0.5922,-0.1313,0.7950,0.6681,-0.3671,-0.1569
35.8292,6.2290,6.0239,0.6630,-0.1246,0.7382,0.5105,-0.1179,0.8517,0.5918,-0.1312,0.7954,0.6681,-0.3671,-0.1568
35.8402,6.2278,6.0200,0.6621,-0.1250,0.7389,0.5094,-0.1182,0.8523,0.5908,-0.1316,0.7960,0.6681,-0.3671,-0.1568
35.8513,6.2283,6.0263,0.6618,-0.1250,0.7392,0.5090,-0.1183,0.8526,0.5904,-0.1316,0.7963,0.6681,-0.3671,-0.1568
35.8624,6.2362,6.0319,0.6614,-0.1251,0.7395,0.5084,-0.1183,0.8530,0.5899,-0.1317,0.7967,0.6681,-0.3671,-0.1567
35.8738,6.2425,6.0617,0.6608,-0.1254,0.7400,0.5074,-0.1186,0.8535,0.5891,-0.1320,0.7972,0.6680,-0.3671,-0.1568
35.8856,6.2417,6.0687,0.6604,-0.1255,0.7404,0.5069,-0.1188,0.8538,0.5887,-0.1322,0.7975,0.6680,-0.3671,-0.1567
35.8958,6.2418,6.0731,0.6601,-0.1256,0.7406,0.5065,-0.1188,0.8540,0.5883,-0.1322,0.7978,0.6680,-0.3671,-0.1567
35.9071,6.2429,6.0782,0.6594,-0.1258,0.7412,0.5056,-0.1190,0.8545,0.5875,-0.1324,0.7983,0.6680,-0.3671,-0.1567
35.9181,6.2448,6.0835,0.6592,-0.1259,0.7413,0.5054,-0.1190,0.8546,0.5873,-0.1325,0.7984,0.6680,-0.3671,-0.1567
35.9292,6.2472,6.0882,0.6590,-0.1261,0.7415,0.5051,-0.1191,0.8548,0.5870,-0.1326,0.7986,0.6680,-0.3671,-0.1567
35.9407,6.2510,6.1034,0.6587,-0.1263,0.7417,0.5049,-0.1193,0.8549,0.5868,-0.1328,0.7987,0.6680,-0.3672,-0.1567
35.9515,6.2523,6.1066,0.6586,-0.1266,0.7417,0.5049,-0.1196,0.8549,0.5867,-0.1331,0.7987,0.6680,-0.3672,-0.1567
35.9627,6.2593,6.1088,0.6582,-0.1271,0.7420,0.5044,-0.1201,0.8551,0.5863,-0.1336,0.7990,0.6680,-0.3672,-0.1567
35.9739,6.2636,6.1147,0.6582,-0.1274,0.7420,0.5043,-0.1204,0.8551,0.5862,-0.1339,0.7990,0.6680,-0.3672,-0.1567
35.9852,6.2670,6.1191,0.6581,-0.1275,0.7421,0.5042,-0.1205,0.8551,0.5861,-0.1340,0.7991,0.6680,-0.3673,-0.1568
35.9965,6.2666,6.1208,0.6579,-0.1277,0.7422,0.5039,-0.1208,0.8553,0.5859,-0.1343,0.7992,0.6680,-0.3673,-0.1568
36.0071,6.2636,6.1256,0.6578,-0.1278,0.7423,0.5039,-0.1208,0.8553,0.5858,-0.1343,0.7992,0.6680,-0.3673,-0.1568
36.0184,6.2623,6.1291,0.6578,-0.1279,0.7423,0.5039,-0.1209,0.8553,0.5858,-0.1344,0.7992,0.6680,-0.3673,-0.1568
36.0298,6.2570,6.1319,0.6576,-0.1278,0.7425,0.5038,-0.1209,0.8553,0.5856,-0.1343,0.7994,0.6680,-0.3672,-0.1568
36.0406,6.2540,6.1343,0.6576,-0.1277,0.7425,0.5039,-0.1208,0.8553,0.5857,-0.1342,0.7993,0.6679,-0.3672,-0.1569
36.0516,6.2589,6.1359,0.6575,-0.1275,0.7426,0.5040,-0.1206,0.8552,0.5857,-0.1341,0.7994,0.6679,-0.3672,-0.1569
36.0631,6.2578,6.1238,0.6574,-0.1274,0.7427,0.5042,-0.1205,0.8551,0.5857,-0.1339,0.7994,0.6679,-0.3671,-0.1569
36.0743,6.2534,6.1241,0.6572,-0.1272,0.7429,0.5041,-0.1203,0.8552,0.5856,-0.1337,0.7995,0.6678,-0.3671,-0.1570
36.0856,6.2483,6.1246,0.6569,-0.1271,0.7432,0.5040,-0.1202,0.8553,0.5854,-0.1336,0.7997,0.6678,-0.3671,-0.1570
36.0965,6.2440,6.1235,0.6564,-0.1270,0.7437,0.5036,-0.1202,0.8556,0.5849,-0.1335,0.8001,0.6677,-0.3671,-0.1570
36.1073,6.2454,6.1205,0.6558,-0.1271,0.7441,0.5031,-0.1202,0.8558,0.5843,-0.1336,0.8004,0.6677,-0.3670,-0.1570
36.1188,6.2416,6.1210,0.6554,-0.1271,0.7445,0.5029,-0.1202,0.8560,0.5840,-0.1336,0.8007,0.6676,-0.3670,-0.1569
36.1297,6.2400,6.1242,0.6551,-0.1271,0.7448,0.5026,-0.1202,0.8561,0.5837,-0.1335,0.8009,0.6675,-0.3670,-0.1569
36.1407,6.2384,6.1216,0.6548,-0.1269,0.7450,0.5025,-0.1201,0.8562,0.5835,-0.1334,0.8011,0.6675,-0.3670,-0.1569
